time,downstream, side, upstream, h_status1,20.37,18.48,
1248,19.84,19.27,
1249,19.86,19.24,
1250,19.87,19.46,
1251,20.00,19.63,
1252,19.98,19.70,
1253,20.02,19.73,
1254,19.98,19.62,
1255,19.89,19.52,
1256,19.98,19.60,
1257,19.95,19.55,
1258,19.87,19.34,
1259,19.87,19.38,
1260,19.93,19.49,
1261,19.89,19.38,
1262,19.91,19.54,
1263,20.00,19.65,
1264,20.00,19.72,
1265,19.96,19.81,
1266,19.96,19.55,
1267,20.02,19.58,
1268,19.98,19.65,
1269,19.96,19.59,
1270,19.86,19.24,
1271,19.84,19.19,
1272,19.72,19.24,
1273,19.75,19.07,
1274,19.78,19.12,
1275,19.82,19.29,
1276,19.84,19.41,
1277,19.75,19.20,
1278,19.73,19.19,
1279,19.67,19.04,
1280,19.65,19.00,
1281,19.66,19.09,
1282,19.71,19.20,
1283,19.75,19.46,
1284,19.84,19.42,
1285,19.86,19.47,
1286,19.70,19.12,
1287,19.80,19.23,
1288,19.80,19.33,
1289,19.71,19.19,
1290,19.62,19.03,
1291,19.69,19.18,
1292,19.69,19.26,
1293,19.72,19.18,
1294,19.71,19.29,
1295,19.75,19.34,
1296,19.78,19.45,
1297,19.87,19.44,
1298,19.69,19.16,
1299,19.70,19.02,
1300,19.72,19.27,
1301,19.82,19.42,
1302,19.87,19.48,
1303,19.80,19.21,
1304,19.67,18.99,
1305,19.53,18.87,
1306,19.55,18.88,
1307,19.60,18.88,
1308,19.67,19.24,
1309,19.75,19.40,
1310,19.72,19.36,
1311,19.71,19.38,
1312,19.77,19.20,
1313,19.72,19.31,
1314,19.75,19.38,
1315,19.82,19.47,
1316,19.86,19.49,
1317,19.91,19.55,
1318,19.99,19.62,
1319,19.95,19.65,
1320,19.94,19.67,
1321,19.98,19.70,
1322,20.06,19.77,
1323,20.04,19.74,
1324,20.02,19.73,
1325,20.02,19.73,
1326,19.84,19.31,
1327,19.75,19.09,
1328,19.78,19.21,
1329,19.80,19.09,
1330,19.69,19.06,
1331,19.72,19.22,
1332,19.71,19.09,
1333,19.65,19.02,
1334,19.67,19.07,
1335,19.70,19.20,
1336,19.72,19.27,
1337,19.66,19.25,
1338,19.75,19.27,
1339,19.75,19.27,
1340,19.86,19.32,
1341,19.86,19.54,
1342,19.87,19.49,
1343,19.86,19.53,
1344,19.86,19.52,
1345,19.87,19.54,
1346,19.82,19.52,
1347,19.84,19.51,
1348,19.87,19.52,
1349,19.82,19.45,
1350,19.86,19.44,
1351,19.87,19.42,
1352,19.91,19.54,
1353,19.91,19.49,
1354,19.95,19.64,
1355,19.99,19.73,
1356,19.98,19.77,
1357,20.02,19.72,
1358,19.98,19.73,
1359,20.00,19.57,
1360,19.87,19.62,
1361,19.94,19.58,
1362,19.93,19.60,
1363,19.98,19.65,
1364,19.94,19.56,
1365,20.00,19.58,
1366,19.80,19.44,
1367,19.86,19.44,
1368,19.93,19.52,
1369,19.87,19.49,
1370,19.87,19.38,
1371,19.86,19.33,
1372,19.76,19.12,
1373,19.67,19.02,
1374,19.67,19.06,
1375,19.69,19.08,
1376,19.72,19.12,
1377,19.61,18.99,
1378,19.66,19.06,
1379,19.70,19.18,
1380,19.69,19.27,
1381,19.66,19.16,
1382,19.73,19.26,
1383,19.76,19.20,
1384,19.71,19.23,
1385,19.76,19.31,
1386,19.67,19.21,
1387,19.70,19.25,
1388,19.75,19.24,
1389,19.80,19.34,
1390,19.80,19.44,
1391,19.75,19.51,
1392,19.76,19.26,
1393,19.76,19.33,
1394,19.72,19.25,
1395,19.75,19.38,
1396,19.78,19.42,
1397,19.86,19.44,
1398,19.80,19.29,
1399,19.78,19.34,
1400,19.78,19.29,
1401,19.77,19.29,
1402,19.76,19.29,
1403,19.77,19.14,
1404,19.69,19.16,
1405,19.70,19.20,
1406,19.78,19.34,
1407,19.75,19.23,
1408,19.65,19.14,
1409,19.82,19.29,
1410,19.77,19.19,
1411,19.76,19.26,
1412,19.75,19.45,
1413,19.80,19.45,
1414,19.70,19.25,
1415,19.75,19.22,
1416,19.66,19.19,
1417,19.67,19.11,
1418,19.61,19.06,
1419,19.66,19.37,
1420,19.72,19.30,
1421,19.77,19.51,
1422,19.82,19.55,
1423,19.89,19.57,
1424,19.93,19.58,
1425,19.91,19.65,
1426,19.86,19.62,
1427,19.98,19.64,
1428,20.05,19.70,
1429,19.91,19.63,
1430,19.96,19.62,
1431,19.91,19.48,
1432,19.84,19.43,
1433,19.76,19.18,
1434,19.72,19.18,
1435,19.77,19.37,
1436,19.84,19.48,
1437,19.80,19.34,
1438,19.91,19.49,
1439,19.91,19.60,
1440,19.91,19.48,
1441,19.94,19.77,
1442,20.06,19.98,
1443,20.11,19.96,
1444,20.10,19.94,
1445,20.15,20.04,
